"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","TradeFlowName","TradeFlowCode","2013 in 1000 USD ","2014 in 1000 USD ","2015 in 1000 USD ","2016 in 1000 USD "
"H4","ARG","871631","Argentina","WLD"," World","Export",6,4914.72,6396.704,6572.681,4254.941
"H4","ARG","871639","Argentina","WLD"," World","Export",6,14547.194,6880.075,2225.912,1329.007
"H4","ARG","871640","Argentina","WLD"," World","Export",6,1776.642,1720.823,629.359,392.341
"H4","ARG","871680","Argentina","WLD"," World","Export",6,750.769,499.851,511.586,359.608
"H4","ARG","871690","Argentina","WLD"," World","Export",6,7171.77,5116.496,2232.655,1333.112
"H4","ARG","880100","Argentina","WLD"," World","Export",6,,45,,
"H4","ARG","880211","Argentina","WLD"," World","Export",6,489.2,,880.408,
"H4","ARG","880212","Argentina","WLD"," World","Export",6,,1300,11.03,
"H4","ARG","880220","Argentina","WLD"," World","Export",6,135.5,780,,21.196
"H4","ARG","880230","Argentina","WLD"," World","Export",6,15698,30259.173,16468.2,36820.228
"H4","ARG","880240","Argentina","WLD"," World","Export",6,470363.979,229573.043,233267.994,277612.911
"H4","ARG","880260","Argentina","WLD"," World","Export",6,197.903,192.639,,
"H4","ARG","880310","Argentina","WLD"," World","Export",6,89.21,143.333,749.885,240.481
"H4","ARG","880320","Argentina","WLD"," World","Export",6,310.234,433.865,352.352,260.092
"H4","ARG","880330","Argentina","WLD"," World","Export",6,127.923,810.94,1115.956,151.858
"H4","ARG","880390","Argentina","WLD"," World","Export",6,38.002,31.504,310,28.14
"H4","ARG","880400","Argentina","WLD"," World","Export",6,48.386,675.401,72.571,2.351
"H4","ARG","880529","Argentina","WLD"," World","Export",6,4856.96,349.513,58.034,417.3
"H4","ARG","890110","Argentina","WLD"," World","Export",6,755.12,90.5,453.17,1000
"H4","ARG","890120","Argentina","WLD"," World","Export",6,32751.582,17563.291,12625,15953
"H4","ARG","890190","Argentina","WLD"," World","Export",6,38660,20380,2875.077,75.784
"H4","ARG","890200","Argentina","WLD"," World","Export",6,,,3500,400
"H4","ARG","890310","Argentina","WLD"," World","Export",6,66.001,33.64,3.1,31.409
"H4","ARG","890391","Argentina","WLD"," World","Export",6,2433.689,6494.159,2196.044,2323.249
"H4","ARG","890392","Argentina","WLD"," World","Export",6,862.765,1201.6,1954.494,800
"H4","ARG","890399","Argentina","WLD"," World","Export",6,251.708,588.883,119.389,154.859
"H4","ARG","890400","Argentina","WLD"," World","Export",6,6114.547,,12900.127,
"H4","ARG","890510","Argentina","WLD"," World","Export",6,,,,3220
"H4","ARG","890590","Argentina","WLD"," World","Export",6,,328.356,,
"H4","ARG","890690","Argentina","WLD"," World","Export",6,1420.814,1531.704,38.712,6.327
"H4","ARG","890710","Argentina","WLD"," World","Export",6,76.093,179.926,137.911,131.202
"H4","ARG","890790","Argentina","WLD"," World","Export",6,354.605,302.034,188.848,298.72
"H4","ARG","890800","Argentina","WLD"," World","Export",6,,,,684
"H4","ARG","900110","Argentina","WLD"," World","Export",6,230.847,852.586,137.607,242.398
"H4","ARG","900130","Argentina","WLD"," World","Export",6,2619.315,2599.768,2382.175,868.963
"H4","ARG","900140","Argentina","WLD"," World","Export",6,,,,2.014
"H4","ARG","900150","Argentina","WLD"," World","Export",6,82.095,58.36,49.199,140.871
"H4","ARG","900190","Argentina","WLD"," World","Export",6,6.718,7.238,5.443,0.293
"H4","ARG","900211","Argentina","WLD"," World","Export",6,7.966,1.412,16.165,50.835
"H4","ARG","900219","Argentina","WLD"," World","Export",6,8.598,,0.334,48.408
"H4","ARG","900220","Argentina","WLD"," World","Export",6,2.756,3.281,1.938,72.469
"H4","ARG","900290","Argentina","WLD"," World","Export",6,7.355,21.333,1.505,0.043
"H4","ARG","900311","Argentina","WLD"," World","Export",6,1390.309,708.444,85.775,77.283
"H4","ARG","900319","Argentina","WLD"," World","Export",6,925.604,737.607,224.178,94.033
"H4","ARG","900390","Argentina","WLD"," World","Export",6,82.221,164.367,3.623,63.994
"H4","ARG","900410","Argentina","WLD"," World","Export",6,2027.375,2090.755,1130.41,439.238
"H4","ARG","900490","Argentina","WLD"," World","Export",6,644.503,486.437,649.834,464.707
"H4","ARG","900510","Argentina","WLD"," World","Export",6,3.509,,0.357,
"H4","ARG","900580","Argentina","WLD"," World","Export",6,2.956,,12.153,25.092
"H4","ARG","900590","Argentina","WLD"," World","Export",6,,,1.198,2.396
"H4","ARG","900610","Argentina","WLD"," World","Export",6,,,6.441,
"H4","ARG","900659","Argentina","WLD"," World","Export",6,,8.601,0.152,2.457
"H4","ARG","900661","Argentina","WLD"," World","Export",6,0.058,,,
"H4","ARG","900669","Argentina","WLD"," World","Export",6,0.02,,,
"H4","ARG","900691","Argentina","WLD"," World","Export",6,12.847,4.924,1.051,1.888
"H4","ARG","900699","Argentina","WLD"," World","Export",6,1.735,4.482,4.044,25.84
"H4","ARG","900710","Argentina","WLD"," World","Export",6,3,,,
"H4","ARG","900791","Argentina","WLD"," World","Export",6,1.466,,0.014,0.025
"H4","ARG","900792","Argentina","WLD"," World","Export",6,0.003,,,
"H4","ARG","900850","Argentina","WLD"," World","Export",6,,5.3,,
"H4","ARG","901010","Argentina","WLD"," World","Export",6,8.84,,,7.444
"H4","ARG","901050","Argentina","WLD"," World","Export",6,326.949,23.639,19.477,1.782
"H4","ARG","901090","Argentina","WLD"," World","Export",6,15.822,34.359,11.556,3.947
"H4","ARG","901110","Argentina","WLD"," World","Export",6,23.551,135.471,6,35.36
"H4","ARG","901120","Argentina","WLD"," World","Export",6,0.896,1.691,2.258,
"H4","ARG","901180","Argentina","WLD"," World","Export",6,326.739,34.469,0.28,0.916
"H4","ARG","901190","Argentina","WLD"," World","Export",6,266.097,244.695,70.085,89.575
"H4","ARG","901290","Argentina","WLD"," World","Export",6,,,,8
"H4","ARG","901310","Argentina","WLD"," World","Export",6,163.236,369.711,154.894,44.399
"H4","ARG","901320","Argentina","WLD"," World","Export",6,52.191,16.32,7.521,16.401
"H4","ARG","901380","Argentina","WLD"," World","Export",6,1410.45,53.209,65.893,106.175
"H4","ARG","901390","Argentina","WLD"," World","Export",6,16.5,,0.017,
"H4","ARG","901410","Argentina","WLD"," World","Export",6,0.297,,2.578,
"H4","ARG","901420","Argentina","WLD"," World","Export",6,94.66,56.663,200,50.003
"H4","ARG","901480","Argentina","WLD"," World","Export",6,89.932,,6.248,4.15
"H4","ARG","901490","Argentina","WLD"," World","Export",6,2.499,1.722,14.802,7.5
"H4","ARG","901510","Argentina","WLD"," World","Export",6,0.12,,,39.389
"H4","ARG","901520","Argentina","WLD"," World","Export",6,9.167,4.4,90.245,12.263
"H4","ARG","901530","Argentina","WLD"," World","Export",6,4.198,0.734,0.467,3.252
"H4","ARG","901540","Argentina","WLD"," World","Export",6,,,,0.096
"H4","ARG","901580","Argentina","WLD"," World","Export",6,295.845,445.599,2564.387,112.01
"H4","ARG","901590","Argentina","WLD"," World","Export",6,57.224,9.238,134.175,543.68
"H4","ARG","901600","Argentina","WLD"," World","Export",6,9.605,11.458,20.273,7.032
"H4","ARG","901720","Argentina","WLD"," World","Export",6,129.106,158.886,146.609,69.447
"H4","ARG","901730","Argentina","WLD"," World","Export",6,246.924,259.747,377.786,557.967
"H4","ARG","901780","Argentina","WLD"," World","Export",6,816.818,451.627,309.632,167.19
"H4","ARG","901790","Argentina","WLD"," World","Export",6,69.448,36.012,45.842,73.048
"H4","ARG","901811","Argentina","WLD"," World","Export",6,288.507,510.934,437.627,422.594
"H4","ARG","901812","Argentina","WLD"," World","Export",6,232.812,210.042,234.094,525.394
"H4","ARG","901813","Argentina","WLD"," World","Export",6,1164.64,898.896,2100.818,2266.215
"H4","ARG","901814","Argentina","WLD"," World","Export",6,5.909,8.483,156.583,84.126
"H4","ARG","901819","Argentina","WLD"," World","Export",6,2428.483,2016.987,1688.955,1901.469
"H4","ARG","901820","Argentina","WLD"," World","Export",6,421.462,423.375,395.174,377.336
"H4","ARG","901831","Argentina","WLD"," World","Export",6,1061.685,435.363,411.317,512.697
"H4","ARG","901832","Argentina","WLD"," World","Export",6,349.931,462.337,366.508,497.596
"H4","ARG","901839","Argentina","WLD"," World","Export",6,3720.382,3571.072,4092.698,4425.769
"H4","ARG","901841","Argentina","WLD"," World","Export",6,1265.447,960.326,579.588,365.484
"H4","ARG","901849","Argentina","WLD"," World","Export",6,737.3,690.353,463.964,198.563
"H4","ARG","901850","Argentina","WLD"," World","Export",6,2326.51,683.411,286.227,156.231
"H4","ARG","901890","Argentina","WLD"," World","Export",6,13757.728,12196.533,12432.186,13514.708
"H4","ARG","901910","Argentina","WLD"," World","Export",6,984.526,572.601,347.651,757.875
"H4","ARG","901920","Argentina","WLD"," World","Export",6,23184.08,19227.645,14887.06,11198.504
"H4","ARG","902000","Argentina","WLD"," World","Export",6,108.376,154.106,43.799,100.842
"H4","ARG","902110","Argentina","WLD"," World","Export",6,2144.394,2289.434,1984.991,2429.389
"H4","ARG","902121","Argentina","WLD"," World","Export",6,20.613,12.898,0.596,5.845
"H4","ARG","902129","Argentina","WLD"," World","Export",6,1377.268,1188.189,916.643,899.394
"H4","ARG","902131","Argentina","WLD"," World","Export",6,1200.029,1196.696,1419.02,1442.806
"H4","ARG","902139","Argentina","WLD"," World","Export",6,6103.447,6582.943,5599.715,7463.009
"H4","ARG","902140","Argentina","WLD"," World","Export",6,,,,22.157
"H4","ARG","902150","Argentina","WLD"," World","Export",6,89.7,118.29,81,206.6
"H4","ARG","902190","Argentina","WLD"," World","Export",6,1630.252,2262.667,1489.755,1315.578
"H4","ARG","902212","Argentina","WLD"," World","Export",6,12,,,
"H4","ARG","902213","Argentina","WLD"," World","Export",6,442.424,410.49,227.152,351.113
"H4","ARG","902214","Argentina","WLD"," World","Export",6,172.2,100.526,147.531,192.849
"H4","ARG","902219","Argentina","WLD"," World","Export",6,,11,,115.995
"H4","ARG","902221","Argentina","WLD"," World","Export",6,431.387,,,
"H4","ARG","902229","Argentina","WLD"," World","Export",6,125.236,850.39,572.286,828.767
"H4","ARG","902230","Argentina","WLD"," World","Export",6,533.985,398.199,682.49,1005.604
"H4","ARG","902290","Argentina","WLD"," World","Export",6,641.818,797.594,670.773,941.164
"H4","ARG","902300","Argentina","WLD"," World","Export",6,335.054,149.426,340.512,175.354
"H4","ARG","902410","Argentina","WLD"," World","Export",6,1545.578,73.994,63.79,67.069
"H4","ARG","902480","Argentina","WLD"," World","Export",6,429.746,561.991,479.746,414.431
"H4","ARG","902490","Argentina","WLD"," World","Export",6,214.004,110.169,115.593,85.55
"H4","ARG","902511","Argentina","WLD"," World","Export",6,23.921,34.334,22.893,8.849
"H4","ARG","902519","Argentina","WLD"," World","Export",6,466.666,949.798,409.807,413.345
"H4","ARG","902580","Argentina","WLD"," World","Export",6,213.678,457.113,122.771,82.903
"H4","ARG","902590","Argentina","WLD"," World","Export",6,1492.578,1402.43,1197.286,1287.023
"H4","ARG","902610","Argentina","WLD"," World","Export",6,1327.672,1097.292,980.497,572.637
"H4","ARG","902620","Argentina","WLD"," World","Export",6,2087.694,981.566,1100.3,1103.726
"H4","ARG","902680","Argentina","WLD"," World","Export",6,431.383,603.77,187.595,448.7
"H4","ARG","902690","Argentina","WLD"," World","Export",6,400.419,460.757,338.946,833.695
"H4","ARG","902710","Argentina","WLD"," World","Export",6,613.381,759.688,373.816,387.566
"H4","ARG","902720","Argentina","WLD"," World","Export",6,29.117,35.432,98.585,11.89
"H4","ARG","902730","Argentina","WLD"," World","Export",6,253.544,637.719,360.247,453.5
"H4","ARG","902750","Argentina","WLD"," World","Export",6,3423.3,3090.281,2182.597,1737.925
"H4","ARG","902780","Argentina","WLD"," World","Export",6,1206.539,1290.606,1577.918,2039.337
"H4","ARG","902790","Argentina","WLD"," World","Export",6,1229.75,1080.812,1161.138,877.438
"H4","ARG","902810","Argentina","WLD"," World","Export",6,13190.654,11687.386,9180.164,7706.423
"H4","ARG","902820","Argentina","WLD"," World","Export",6,7.689,24.628,10.067,85.9
"H4","ARG","902830","Argentina","WLD"," World","Export",6,396.803,987.818,626.24,677.268
"H4","ARG","902890","Argentina","WLD"," World","Export",6,2809.998,2691.58,1674.885,1728.069
"H4","ARG","902910","Argentina","WLD"," World","Export",6,1374.094,1738.356,1632.139,851.853
"H4","ARG","902920","Argentina","WLD"," World","Export",6,3538.745,10615.722,10985.751,2469.825
"H4","ARG","902990","Argentina","WLD"," World","Export",6,1030.614,1116.067,752.626,2278.014
"H4","ARG","903010","Argentina","WLD"," World","Export",6,90.31,118.669,128.562,247.274
"H4","ARG","903020","Argentina","WLD"," World","Export",6,19.406,0.02,1.04,0.05
"H4","ARG","903031","Argentina","WLD"," World","Export",6,7.666,2.333,3.039,0.677
"H4","ARG","903032","Argentina","WLD"," World","Export",6,0.4,1.373,0.777,41.957
"H4","ARG","903033","Argentina","WLD"," World","Export",6,1096.337,465.901,697.288,2128.278
"H4","ARG","903039","Argentina","WLD"," World","Export",6,742.681,426.384,670.207,333.914
"H4","ARG","903040","Argentina","WLD"," World","Export",6,2,24.365,31.102,21.373
"H4","ARG","903082","Argentina","WLD"," World","Export",6,,0.891,,850.178
"H4","ARG","903084","Argentina","WLD"," World","Export",6,37.259,31.956,51.485,58.607
"H4","ARG","903089","Argentina","WLD"," World","Export",6,473.153,193.238,82.392,434.555
"H4","ARG","903090","Argentina","WLD"," World","Export",6,321.594,126.325,79.822,155.955
"H4","ARG","903110","Argentina","WLD"," World","Export",6,214.08,146.989,50.754,78.227
"H4","ARG","903120","Argentina","WLD"," World","Export",6,2619.062,404.03,262.003,221.731
"H4","ARG","903149","Argentina","WLD"," World","Export",6,740.695,667.43,389.846,766.867
"H4","ARG","903180","Argentina","WLD"," World","Export",6,13507.222,8867.359,9210.775,8753.861
"H4","ARG","903190","Argentina","WLD"," World","Export",6,1162.481,727.361,1209.504,3182.298
"H4","ARG","903210","Argentina","WLD"," World","Export",6,4035.332,4220.953,4140.172,3344.427
"H4","ARG","903220","Argentina","WLD"," World","Export",6,240.427,147.644,79.29,45.594
"H4","ARG","903281","Argentina","WLD"," World","Export",6,580.688,110.52,12.004,18.618
"H4","ARG","903289","Argentina","WLD"," World","Export",6,22954.26,12537.33,8108.885,9577.386
"H4","ARG","903290","Argentina","WLD"," World","Export",6,1042.791,1039.363,901.32,820.753
"H4","ARG","903300","Argentina","WLD"," World","Export",6,110.944,51.958,147.775,77.783
"H4","ARG","910111","Argentina","WLD"," World","Export",6,,13.499,,
"H4","ARG","910121","Argentina","WLD"," World","Export",6,1281,1797.509,2203.601,1361.083
"H4","ARG","910211","Argentina","WLD"," World","Export",6,431.076,327.868,408.192,235.443
"H4","ARG","910212","Argentina","WLD"," World","Export",6,0.027,6.394,,0.324
"H4","ARG","910221","Argentina","WLD"," World","Export",6,5195.318,5221.456,4100.294,4453.426
"H4","ARG","910229","Argentina","WLD"," World","Export",6,,24.797,,
"H4","ARG","910291","Argentina","WLD"," World","Export",6,6.276,,,0.008
"H4","ARG","910299","Argentina","WLD"," World","Export",6,9.454,0.599,0.875,
"H4","ARG","910310","Argentina","WLD"," World","Export",6,4.584,9.6,0.025,
"H4","ARG","910390","Argentina","WLD"," World","Export",6,0.79,1.412,0.097,0.075
"H4","ARG","910400","Argentina","WLD"," World","Export",6,0.25,4.079,18.249,20.175
"H4","ARG","910511","Argentina","WLD"," World","Export",6,0.052,,,
"H4","ARG","910519","Argentina","WLD"," World","Export",6,,0.025,,0.043
"H4","ARG","910521","Argentina","WLD"," World","Export",6,3.101,1.395,0.481,0.2
"H4","ARG","910529","Argentina","WLD"," World","Export",6,0.799,0.392,5.5,0.091
"H4","ARG","910591","Argentina","WLD"," World","Export",6,40.332,,1.2,1.078
"H4","ARG","910599","Argentina","WLD"," World","Export",6,10.861,4.284,1.661,1.507
"H4","ARG","910610","Argentina","WLD"," World","Export",6,125.27,90.434,37.827,48.027
"H4","ARG","910690","Argentina","WLD"," World","Export",6,110.879,6.657,27.089,23.49
"H4","ARG","910700","Argentina","WLD"," World","Export",6,462.498,839.113,324.513,350.392
"H4","ARG","910910","Argentina","WLD"," World","Export",6,0.129,,,
"H4","ARG","910990","Argentina","WLD"," World","Export",6,0.91,,,0.75
"H4","ARG","911012","Argentina","WLD"," World","Export",6,0.101,,,
"H4","ARG","911110","Argentina","WLD"," World","Export",6,,0.63,,
"H4","ARG","911120","Argentina","WLD"," World","Export",6,0.02,,,
"H4","ARG","911190","Argentina","WLD"," World","Export",6,,0.492,,
"H4","ARG","911220","Argentina","WLD"," World","Export",6,7.002,0.049,0.012,
"H4","ARG","911290","Argentina","WLD"," World","Export",6,16.437,5.386,9.648,3.567
"H4","ARG","911320","Argentina","WLD"," World","Export",6,9.957,41.871,,0.383
"H4","ARG","911390","Argentina","WLD"," World","Export",6,32.903,16.386,0.518,3.152
"H4","ARG","911410","Argentina","WLD"," World","Export",6,14.318,2.464,0.688,0.32
"H4","ARG","911430","Argentina","WLD"," World","Export",6,1.849,4.569,,
"H4","ARG","911440","Argentina","WLD"," World","Export",6,5.238,0.959,0.072,
"H4","ARG","911490","Argentina","WLD"," World","Export",6,165.804,74.387,23.496,17.509
"H4","ARG","920110","Argentina","WLD"," World","Export",6,54.902,25.248,46.668,41.413
"H4","ARG","920120","Argentina","WLD"," World","Export",6,9.94,50.43,19.09,33.559
"H4","ARG","920190","Argentina","WLD"," World","Export",6,12.9,,,
"H4","ARG","920210","Argentina","WLD"," World","Export",6,7.65,12.232,12.657,6.262
"H4","ARG","920290","Argentina","WLD"," World","Export",6,333.831,330.816,237.423,228.841
"H4","ARG","920510","Argentina","WLD"," World","Export",6,22.497,20.525,11.242,10.596
"H4","ARG","920590","Argentina","WLD"," World","Export",6,85.536,98.258,46.363,41.536
"H4","ARG","920600","Argentina","WLD"," World","Export",6,106.569,103.862,97.781,104.552
